C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_516.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_516.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_516.jpg,0,1,0,30.19027
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_585.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_585.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_585.jpg,0,1,0,30.18982
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_653.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_653.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_653.jpg,0,1,0,30.1903
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_720.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_720.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_720.jpg,-0.1,1,0,30.18795
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_787.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_787.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_787.jpg,0,1,0,30.19085
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_855.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_855.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_855.jpg,0,1,0,30.1903
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_925.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_925.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_925.jpg,0,1,0,30.19033
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_42_994.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_42_994.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_42_994.jpg,0,1,0,30.19029
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_071.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_071.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_071.jpg,0,1,0,30.19005
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_139.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_139.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_139.jpg,0,1,0,30.19029
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_210.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_210.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_210.jpg,-0.1,1,0,30.18769
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_277.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_277.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_277.jpg,-0.3,1,0,30.16933
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_357.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_357.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_357.jpg,-0.5000001,1,0,30.14541
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_428.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_428.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_428.jpg,-0.6500001,1,0,30.12708
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_496.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_496.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_496.jpg,0,1,0,30.18381
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_564.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_564.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_564.jpg,0,1,0,30.18904
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_633.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_633.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_633.jpg,0,1,0,30.18921
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_702.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_702.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_702.jpg,0,1,0,30.18997
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_772.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_772.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_772.jpg,0,1,0,30.19023
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_841.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_841.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_841.jpg,0,1,0,30.19064
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_912.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_912.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_912.jpg,0,1,0,30.19034
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_43_978.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_43_978.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_43_978.jpg,0,1,0,30.19007
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_047.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_047.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_047.jpg,0,1,0,30.19106
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_129.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_129.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_129.jpg,0,1,0,30.1905
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_208.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_208.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_208.jpg,0,1,0,30.19036
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_305.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_305.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_305.jpg,0,1,0,30.19031
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_372.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_372.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_372.jpg,0,1,0,30.19034
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_442.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_442.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_442.jpg,0,1,0,30.19032
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_510.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_510.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_510.jpg,0,1,0,30.19029
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_612.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_612.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_612.jpg,-0.15,1,0,30.18218
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_684.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_684.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_684.jpg,-0.35,1,0,30.16346
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_753.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_753.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_753.jpg,0,1,0,30.18972
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_821.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_821.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_821.jpg,0,1,0,30.18767
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_891.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_891.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_891.jpg,0,1,0,30.19001
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_44_962.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_44_962.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_44_962.jpg,0,1,0,30.19034
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_031.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_031.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_031.jpg,-0.15,1,0,30.18526
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_104.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_104.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_104.jpg,0,1,0,30.18909
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_172.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_172.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_172.jpg,0,1,0,30.19013
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_240.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_240.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_240.jpg,0,1,0,30.19024
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_318.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_318.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_318.jpg,0,1,0,30.19029
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_385.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_385.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_385.jpg,-0.1,1,0,30.1879
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_460.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_460.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_460.jpg,-0.3,1,0,30.16951
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_527.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_527.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_527.jpg,-0.45,1,0,30.15169
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_596.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_596.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_596.jpg,0,1,0,30.18543
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_665.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_665.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_665.jpg,0,1,0,30.18913
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_735.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_735.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_735.jpg,0,1,0,30.19002
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_821.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_821.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_821.jpg,0,1,0,30.19027
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_891.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_891.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_891.jpg,0,1,0,30.19027
C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\center_2024_12_03_13_59_45_960.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\left_2024_12_03_13_59_45_960.jpg,C:\Users\Chris\Desktop\Job\SelfDrivingCarCourse_Udemy\finding_lanes\SimulationData\IMG\right_2024_12_03_13_59_45_960.jpg,0,1,0,30.1903
